"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_PLEITO";"SG_UF";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"NR_SECAO";"NR_URNA_ESPERADA";"CD_CARGA_URNA_ESPERADA";"CD_FLASHCARD_URNA_ESPERADA";"DT_CARGA_URNA_ESPERADA";"ST_CORRESP_ALTERADA";"NR_LOCAL_VOTACAO";"NM_MAQUINA_GERACAO_MIDIA";"NR_SRI_TPM_GERACAO_MIDIA";"NR_SRI_INSTAL_GERACAO_MIDIA";"NM_MAQUINA_TRANSM_CORRESP";"NR_SRI_TPM_TRANSM_CORRESP";"NR_SRI_INSTAL_TRANSM_CORRESP"
"06/10/2024";"14:06:53";2024;452;"AC";"01554";"MANOEL URBANO";3;44;2047049;761109482692175241258120;"4B2DA5A9";"2024-09-25 11:29:00";"N";1244;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01457";"SENA MADUREIRA";3;57;2045940;581391707269605257229064;"5BD10511";"2024-09-25 16:56:00";"N";1120;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01538";"SENADOR GUIOMARD";8;227;2285816;85796179447954886526505;"B2CA5CC5";"2024-09-26 09:14:00";"N";1090;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;359;2251822;812880427312294603105826;"86D4F0A1";"2024-09-29 10:09:00";"N";2208;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01457";"SENA MADUREIRA";3;32;2046656;379270800448191248681451;"5BD10511";"2024-09-25 15:46:00";"N";1171;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01473";"TARAUACÁ";5;117;2046129;398094326540577624097688;"E28B555D";"2024-09-25 14:21:00";"N";1350;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC005STD90";"08A56C93819BE711F51A27B174A626FBBFBAD438";"0D97F536"
"06/10/2024";"14:06:53";2024;452;"AC";"01120";"ACRELÂNDIA";8;215;2266562;44292847571810721556710;"2F1C249E";"2024-09-25 10:04:00";"N";1139;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;366;2257498;418840769072533397178921;"86D4F0A1";"2024-09-29 11:11:00";"N";2216;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;422;2264391;732084453655382953459222;"01E91865";"2024-09-27 11:56:00";"N";2569;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;753;2260684;772488084156040542021439;"473A02AD";"2024-09-27 16:57:00";"N";3859;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01066";"PORTO WALTER";4;132;2048014;427186942374325761903433;"36D59626";"2024-09-25 11:13:00";"N";1015;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;222;2046276;416385950272843414820053;"09BC94C0";"2024-09-26 12:09:00";"N";1309;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;687;2266954;812892688748628486171537;"906D9C02";"2024-09-27 17:14:00";"N";3425;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01139";"FEIJÓ";7;81;2043415;23279697543300219364181;"58B1989A";"2024-09-25 14:05:00";"N";1171;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC007STD90";"3C4079C3138301339C80EE3F6B77F257D58E625E";"A3BB5CD1"
"06/10/2024";"14:06:53";2024;452;"AC";"01058";"BRASILÉIA";6;5;2261837;973363525637845456733913;"B20256F3";"2024-09-25 09:24:00";"N";1112;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC006STD90";"16CF4F61FF46B9F7171F87972B15DA388DDAB73A";"C2C43700"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;385;2044906;699113078460437902789458;"C3F75146";"2024-09-26 16:42:00";"N";1031;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;285;2250898;75406362178974311389400;"59091166";"2024-09-28 15:52:00";"N";1430;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;562;2256897;489559570774717649733542;"692417E1";"2024-09-27 16:39:00";"N";2801;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01023";"PORTO ACRE";1;594;2260654;854396371615070194277210;"81AA64ED";"2024-09-27 09:09:00";"N";1031;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;20;2268062;600759741421197092349995;"E811B9FA";"2024-09-28 15:04:00";"N";1422;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01457";"SENA MADUREIRA";3;22;2046166;732806091607677531346757;"4F0DF207";"2024-09-26 08:34:00";"N";1112;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01090";"MÂNCIO LIMA";4;437;2046426;51349392537800820615679;"A8C1E2D8";"2024-09-25 16:26:00";"N";1147;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01554";"MANOEL URBANO";3;145;2046781;306563229290977683139290;"EE20E970";"2024-09-25 13:47:00";"N";1228;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;63;2046471;547698298448296881994619;"2302921D";"2024-09-26 14:54:00";"N";1600;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;401;2047859;992143461686008165730032;"79CD02D5";"2024-09-26 14:49:00";"N";1376;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01538";"SENADOR GUIOMARD";8;90;2284289;257413886451804814730286;"E3BEA329";"2024-09-25 15:16:00";"N";1155;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;96;2258929;974496262228681510889852;"1FBFF0E6";"2024-09-28 13:35:00";"N";2356;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;688;2268444;954206937362873816944449;"906D9C02";"2024-09-27 17:33:00";"N";3425;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01538";"SENADOR GUIOMARD";8;27;2250955;348322258463731143333195;"A2FCC015";"2024-09-25 15:05:00";"N";1023;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;153;2259005;297628064202234122132917;"6DC4A4EA";"2024-09-28 17:32:00";"N";1422;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01139";"FEIJÓ";7;17;2045037;205097042301349557557850;"FA5FFEB8";"2024-09-25 10:18:00";"N";1074;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC007STD90";"3C4079C3138301339C80EE3F6B77F257D58E625E";"A3BB5CD1"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;463;2250729;146125255341136663345103;"03F4421A";"2024-09-27 17:34:00";"N";2720;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;149;2260944;863385222759748830146937;"6DC4A4EA";"2024-09-28 17:05:00";"N";1430;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;371;2267224;701769570377340065494138;"E7DEF5B6";"2024-09-28 18:00:00";"N";2232;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01139";"FEIJÓ";7;8;2046274;881865763169545206265312;"FA5FFEB8";"2024-09-25 09:21:00";"N";1040;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC007STD90";"3C4079C3138301339C80EE3F6B77F257D58E625E";"A3BB5CD1"
"06/10/2024";"14:06:53";2024;452;"AC";"01104";"JORDÃO";5;46;2045184;96164034792039771049260;"26088E23";"2024-09-25 11:31:00";"N";1112;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC005STD90";"08A56C93819BE711F51A27B174A626FBBFBAD438";"0D97F536"
"06/10/2024";"14:06:53";2024;452;"AC";"01139";"FEIJÓ";7;58;2046268;316108549962533155563819;"3459B0BC";"2024-09-25 11:35:00";"N";1031;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC007STD90";"3C4079C3138301339C80EE3F6B77F257D58E625E";"A3BB5CD1"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;692;2269872;146125534481522462268151;"906D9C02";"2024-09-27 17:57:00";"N";3441;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01511";"PLÁCIDO DE CASTRO";8;4;2277475;976185411954921440782900;"539518F3";"2024-09-25 11:05:00";"N";1023;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01058";"BRASILÉIA";6;20;2278602;94575235049107983888242;"B20256F3";"2024-09-25 10:51:00";"N";2127;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC006STD90";"16CF4F61FF46B9F7171F87972B15DA388DDAB73A";"C2C43700"
"06/10/2024";"14:06:53";2024;452;"AC";"01139";"FEIJÓ";7;78;2048185;366613731077985719327574;"58B1989A";"2024-09-25 13:55:00";"N";1171;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC007STD90";"3C4079C3138301339C80EE3F6B77F257D58E625E";"A3BB5CD1"
"06/10/2024";"14:06:53";2024;452;"AC";"01040";"MARECHAL THAUMATURGO";4;236;2041904;116455168105424707345695;"03258DE9";"2024-09-25 11:45:00";"N";1147;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;520;2266382;994610587803299341978954;"15834609";"2024-09-27 15:59:00";"N";2909;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01473";"TARAUACÁ";5;83;2046554;297084187178545349849035;"B227B851";"2024-09-25 13:41:00";"N";1171;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC005STD90";"08A56C93819BE711F51A27B174A626FBBFBAD438";"0D97F536"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;478;2259161;873498603714219209178212;"03F4421A";"2024-09-28 09:53:00";"N";2542;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;200;2048029;264870446319589801132489;"7EE1016C";"2024-09-26 16:59:00";"N";1066;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;155;2283601;934092929182160600497097;"B8903CCA";"2024-09-28 15:48:00";"N";1554;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01112";"EPITACIOLÂNDIA";6;26;2251340;277293078848558963867481;"C9DD1801";"2024-09-25 12:43:00";"N";1392;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC006STD90";"16CF4F61FF46B9F7171F87972B15DA388DDAB73A";"C2C43700"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;247;2256208;590658828664942479500590;"17CC704C";"2024-09-29 09:17:00";"N";1104;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01139";"FEIJÓ";7;25;2041662;437320124024035075658016;"FA5FFEB8";"2024-09-25 11:00:00";"N";1112;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC007STD90";"3C4079C3138301339C80EE3F6B77F257D58E625E";"A3BB5CD1"
"06/10/2024";"14:06:53";2024;452;"AC";"01031";"SANTA ROSA DO PURUS";3;87;2046444;873820201116093273765572;"3AAF600D";"2024-09-25 10:54:00";"N";1040;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01511";"PLÁCIDO DE CASTRO";8;202;2295872;67094463356148448096980;"0A7B98EB";"2024-09-25 12:14:00";"N";1104;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;677;2269762;954206750762589845084326;"906D9C02";"2024-09-27 16:13:00";"N";3387;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01457";"SENA MADUREIRA";3;34;2046879;672200329778444855475871;"5BD10511";"2024-09-25 15:54:00";"N";1180;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;496;2254356;4711655360624087765709;"1E977BD0";"2024-09-27 17:20:00";"N";2828;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;60;2263215;348133762991618977677526;"3594F9F1";"2024-09-28 16:47:00";"N";1520;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;131;2264740;903789311763862095016724;"6DC4A4EA";"2024-09-28 14:37:00";"N";1317;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01457";"SENA MADUREIRA";3;40;2046051;167149449627059479922959;"5BD10511";"2024-09-25 16:28:00";"N";1015;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;258;2294267;580557996845537805776376;"5686F86B";"2024-09-28 17:06:00";"N";1201;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;57;2042067;840628969378225030047678;"2302921D";"2024-09-26 12:17:00";"N";1554;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;744;2267088;14812362294293826509193;"9326AA58";"2024-09-28 09:26:00";"N";3492;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01457";"SENA MADUREIRA";3;74;2046442;409573334620383846849066;"B0769278";"2024-09-25 16:38:00";"N";1112;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC003STD91";"622ACF17D83EFBD9C5351234D25B9CC3A1930D32";"26D1D987"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;381;2260124;469345400953510338555638;"E7DEF5B6";"2024-09-29 09:04:00";"N";2275;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01139";"FEIJÓ";7;10;2046493;700047774051367288131392;"FA5FFEB8";"2024-10-05 09:23:00";"S";1040;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC007STD91";"72EB330A790143F3D98211902E7750C86397A690";"8FE224C6"
"06/10/2024";"14:06:53";2024;452;"AC";"01473";"TARAUACÁ";5;17;2046321;327387160077434245187509;"531FCB82";"2024-09-25 08:29:00";"N";1147;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC005STD90";"08A56C93819BE711F51A27B174A626FBBFBAD438";"0D97F536"
"06/10/2024";"14:06:53";2024;452;"AC";"01538";"SENADOR GUIOMARD";8;34;2250980;823170472011489148514350;"A2FCC015";"2024-09-25 15:35:00";"N";1082;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01120";"ACRELÂNDIA";8;93;2271948;690757656650588630750593;"E7FA68B2";"2024-09-25 09:33:00";"N";1058;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01120";"ACRELÂNDIA";8;256;2279767;145202338281145928058259;"2F1C249E";"2024-09-25 10:16:00";"N";1120;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01074";"CRUZEIRO DO SUL";4;249;2045036;497193944380192319251970;"09BC94C0";"2024-09-26 17:05:00";"N";1120;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01058";"BRASILÉIA";6;53;2273135;943060621524957810007611;"8AA41A3E";"2024-09-25 09:26:00";"N";1074;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC006STD90";"16CF4F61FF46B9F7171F87972B15DA388DDAB73A";"C2C43700"
"06/10/2024";"14:06:53";2024;452;"AC";"01511";"PLÁCIDO DE CASTRO";8;87;2261911;723660056222551056515253;"0A7B98EB";"2024-09-25 11:12:00";"N";1627;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC008STD90";"37DC9DDF3B25AE97B1B2B2BC76CCE0EB23B939CE";"142087CE"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;257;2256802;489547786335048860312391;"5686F86B";"2024-09-28 16:02:00";"N";1872;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;17;2313663;903789740251447076008688;"E811B9FA";"2024-09-28 14:31:00";"N";1570;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01473";"TARAUACÁ";5;8;2046452;670822558412835342840892;"531FCB82";"2024-09-25 10:27:00";"N";1031;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC005STD90";"08A56C93819BE711F51A27B174A626FBBFBAD438";"0D97F536"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;256;2261179;277426469914521482621129;"5686F86B";"2024-09-28 15:57:00";"N";1252;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01112";"EPITACIOLÂNDIA";6;123;2286111;661132226732178921874018;"B97E3B2F";"2024-09-25 17:21:00";"N";1309;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC006STD90";"16CF4F61FF46B9F7171F87972B15DA388DDAB73A";"C2C43700"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;14;2277669;408751910180732600892854;"542D4800";"2024-09-27 11:34:00";"N";1074;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01015";"CAPIXABA";2;88;2256794;794401230474990758332125;"5294EFB7";"2024-09-26 10:35:00";"N";1112;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC002STD91";"514298FCA97E74F2B584BA09BBCAFA99B5EDE7F8";"A541C949"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";1;754;2269636;307741723809951537876653;"473A02AD";"2024-09-27 17:03:00";"N";3859;"RACWCSC03";"6E3304905E6EC479D7C4";"EDF0085A";"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;66;2267228;45103127361987521570703;"3594F9F1";"2024-09-28 17:32:00";"N";1139;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;431;2269583;24901703173448442772571;"91C7D351";"2024-09-29 11:24:00";"N";2054;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;464;2293915;469345682339181910143723;"1225EA90";"2024-09-29 10:56:00";"N";2380;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
"06/10/2024";"14:06:53";2024;452;"AC";"01139";"FEIJÓ";7;15;2045992;669643285347712043902555;"FA5FFEB8";"2024-09-25 10:08:00";"N";1058;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC007STD90";"3C4079C3138301339C80EE3F6B77F257D58E625E";"A3BB5CD1"
"06/10/2024";"14:06:53";2024;452;"AC";"01082";"RODRIGUES ALVES";4;233;2046278;920736647196603656166567;"BEFAB159";"2024-09-25 16:25:00";"N";1082;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC004STD90";"425B2ED19513538E219AFACD8BD6B895957325D5";"D3AD42A7"
"06/10/2024";"14:06:53";2024;452;"AC";"01112";"EPITACIOLÂNDIA";6;86;2265591;358001572156879520730838;"C9DD1801";"2024-09-25 16:14:00";"N";1015;"RACWCSC01";"161A1EBFAF3454821C91";"BD0A265C";"ZAC006STD90";"16CF4F61FF46B9F7171F87972B15DA388DDAB73A";"C2C43700"
"06/10/2024";"14:06:53";2024;452;"AC";"01392";"RIO BRANCO";9;375;2294313;327931635839541748485927;"E7DEF5B6";"2024-09-29 08:08:00";"N";2259;"RACWCSC02";"5B0ADB634458B3A6B880";"464188B5";"RACWCSC04";"42A7AABC1355877D4F78";"4AB80843"
